14527544,51.533298,-0.14662,computer_internet,Health_Medical_Pharma,Recreation
14538422,51.453602,-0.01802,arts_entertainment,Technology_Internet,Arts
14542778,51.511799,-0.1635,arts_entertainment,Law_Crime,Arts
14560791,35.208199,-97.445602,computer_internet,Law_Crime,Society
14562119,53.438999,-3.04363,arts_entertainment,Law_Crime,Recreation
14573620,51.4524,-0.12193,computer_internet,Law_Crime,Society
14573784,34.150398,-118.442001,health,Technology_Internet,Business
14576184,51.430199,-0.16569,computer_internet,Technology_Internet,Business
14581841,51.525398,-0.07749,computer_internet,Health_Medical_Pharma,Recreation
14587890,51.498501,-0.21623,computer_internet,Social Issues,Society
14594262,-33.8955,151.139008,computer_internet,Social Issues,Society
14598541,51.446602,-0.32823,computer_internet,Social Issues,Recreation
14600467,51.4688,0.04879,computer_internet,Health_Medical_Pharma,Recreation
14601836,51.057701,0.99914,culture_politics,Health_Medical_Pharma,Recreation
14612710,51.427101,-0.33334,computer_internet,Social Issues,Recreation
14621583,51.467602,-0.1629,computer_internet,Health_Medical_Pharma,Society
14622632,34.098301,-118.327003,arts_entertainment,Religion_Belief,Games
14623575,51.453602,-0.01802,computer_internet,Health_Medical_Pharma,Recreation
14624903,51.555599,-0.13934,computer_internet,Hospitality_Recreation,Recreation
14627145,51.506401,-0.23611,computer_internet,Social Issues,Sports
14627764,-33.869598,151.210007,computer_internet,Health_Medical_Pharma,Recreation
14629840,40.4431,-79.954903,computer_internet,Health_Medical_Pharma,Arts
14630302,40.807899,-73.945396,gaming,Law_Crime,Games
14631178,37.5336,-122.248001,business,Labor,Business
14653162,51.411098,-0.22652,religion,Environment,Computers
14657161,52.2187,0.83275,computer_internet,Social Issues,Business
14660636,40.716801,-111.841003,computer_internet,Health_Medical_Pharma,Arts
14667209,34.047798,-118.240997,arts_entertainment,Weather,Games
14670741,-33.8461,151.210999,computer_internet,Environment,Arts
14680167,36.367901,-94.302002,computer_internet,Health_Medical_Pharma,Society
14700442,51.533298,-0.14662,arts_entertainment,Health_Medical_Pharma,Arts
14701026,51.548801,-0.0604,computer_internet,Law_Crime,Recreation
14711326,51.511799,-0.1635,computer_internet,Social Issues,Society
14711408,51.4711,0.02354,computer_internet,Social Issues,Society
14711697,51.547001,-0.10937,computer_internet,Health_Medical_Pharma,Arts
14716838,51.453602,-0.01802,computer_internet,Health_Medical_Pharma,Recreation
14717134,51.065498,-3.9285,business,Social Issues,Business
14726904,51.471199,-0.39145,gaming,Technology_Internet,Computers
14742894,53.799198,-1.45448,computer_internet,Social Issues,Society
14756928,51.547001,-0.10937,business,Social Issues,Society
14760670,51.489399,-0.26194,computer_internet,Social Issues,Recreation
14761212,51.612099,-0.27756,arts_entertainment,Religion_Belief,Recreation
14763633,51.568901,-0.09846,computer_internet,Law_Crime,Society
14771293,51.511799,-0.1635,computer_internet,Health_Medical_Pharma,Society
14772707,34.098301,-118.327003,arts_entertainment,Religion_Belief,Arts
14779499,42.968498,-81.242699,computer_internet,Law_Crime,Arts
14786177,51.5569,0.24952,computer_internet,Law_Crime,Society
14787205,51.538898,-0.10179,arts_entertainment,Health_Medical_Pharma,Society
14789619,34.129299,-117.342003,computer_internet,Technology_Internet,Business
14793018,35.066299,-106.622002,computer_internet,Health_Medical_Pharma,Society
14796664,51.355,-0.07929,computer_internet,Social Issues,Society
14796815,51.496201,-0.22942,science_technology,Technology_Internet,Computers
14798966,51.477699,-0.20145,computer_internet,Health_Medical_Pharma,Recreation
14803917,34.098301,-118.327003,arts_entertainment,Law_Crime,Arts
14811828,51.594299,-0.14734,computer_internet,Religion_Belief,Recreation
14816339,33.678902,-118.001999,arts_entertainment,Education,Games
14823918,51.545502,-0.07393,computer_internet,Health_Medical_Pharma,Sports
14830356,51.460999,-0.13923,culture_politics,Social Issues,Sports
14831512,51.618099,-0.14467,culture_politics,Education,Science
14832464,51.4963,-0.09335,arts_entertainment,Health_Medical_Pharma,Recreation
14836197,40.739799,-73.841003,sports,Weather,Sports
14837709,51.5149,-0.18049,culture_politics,Social Issues,Science
14843692,53.066601,8.8397,sports,Sports,Science
14845622,51.4524,-0.07084,computer_internet,Health_Medical_Pharma,Society
14852284,40.724899,-74.003304,arts_entertainment,Health_Medical_Pharma,Arts
14854729,51.421001,-0.20702,sports,Environment,Sports
14855151,51.511799,-0.1635,computer_internet,Health_Medical_Pharma,Recreation
14855945,51.430099,-0.13009,arts_entertainment,Law_Crime,Recreation
14856491,51.511799,-0.1635,computer_internet,Social Issues,Business
14857290,51.421001,-0.20702,sports,Politics,Sports
14858222,51.568901,-0.09846,business,,
14863626,24.7875,-107.374001,religion,Entertainment_Culture,Science
14880847,51.587299,-0.02132,computer_internet,Health_Medical_Pharma,Recreation
14882172,51.355,-0.07929,computer_internet,Health_Medical_Pharma,Recreation
14901445,51.601501,-0.11556,arts_entertainment,Law_Crime,Arts
14907595,43.005798,-81.254501,gaming,Human Interest,Society
14908631,-38.1133,145.136993,computer_internet,Health_Medical_Pharma,Recreation
14925234,42.952702,-85.655899,arts_entertainment,Environment,Reference
14926203,51.5116,-0.13276,computer_internet,Technology_Internet,Recreation
14933139,51.862801,-2.20934,computer_internet,Health_Medical_Pharma,Recreation
14934530,51.5294,-0.12694,business,Environment,Business
14942268,51.527802,-0.12495,arts_entertainment,Health_Medical_Pharma,Recreation
14944072,51.525398,-0.07749,law_crime,Social Issues,
14944735,51.534901,-0.12359,arts_entertainment,Law_Crime,Recreation
14944766,51.065498,-3.9285,computer_internet,Health_Medical_Pharma,Recreation
14948191,51.4963,-0.09335,computer_internet,Health_Medical_Pharma,Recreation
14949298,51.5429,-0.15948,computer_internet,Health_Medical_Pharma,Recreation
14955093,51.496201,-0.22942,computer_internet,Social Issues,Recreation
14957807,34.098301,-118.327003,gaming,Business_Finance,Society
14962212,51.441101,-0.04811,computer_internet,Health_Medical_Pharma,Arts
14962548,52.769199,-1.22462,computer_internet,Health_Medical_Pharma,Recreation
14970514,51.4963,-0.09335,culture_politics,Social Issues,Society
14971160,51.511799,-0.1635,computer_internet,Health_Medical_Pharma,Society
14984636,29.6385,-82.422096,arts_entertainment,Health_Medical_Pharma,Arts
14989497,-37.724201,144.940002,computer_internet,Social Issues,Business
14991284,51.4907,-0.1388,computer_internet,Health_Medical_Pharma,Society
14991996,51.509899,-0.1303,arts_entertainment,Law_Crime,Arts
15003722,51.4524,-0.12193,arts_entertainment,Religion_Belief,Recreation
15025711,45.1478,-75.602997,computer_internet,Technology_Internet,Computers
15029895,51.511799,-0.1635,computer_internet,Health_Medical_Pharma,Society
15037799,51.519402,-0.06772,arts_entertainment,Law_Crime,Computers
15042927,40.7178,-73.984802,computer_internet,Health_Medical_Pharma,Recreation
15046348,-33.8372,151.218994,law_crime,Entertainment_Culture,Computers
15055883,51.486801,0.03204,arts_entertainment,Health_Medical_Pharma,Recreation
15056540,51.512699,-0.0993,computer_internet,Health_Medical_Pharma,Sports
15056816,51.511799,-0.1635,computer_internet,Social Issues,Recreation
15066389,51.653099,-0.08765,computer_internet,Health_Medical_Pharma,Recreation
15071049,54.972301,-1.66597,computer_internet,Health_Medical_Pharma,Recreation
15078427,51.372299,-0.09945,computer_internet,Health_Medical_Pharma,Society
15082899,52.6423,-0.62505,computer_internet,Religion_Belief,Arts
15087120,34.101601,-118.336998,arts_entertainment,Law_Crime,Arts
15101402,51.4902,-0.11114,computer_internet,Social Issues,Recreation
15106501,51.511799,-0.1635,computer_internet,Religion_Belief,Recreation
15107898,51.511799,-0.1635,arts_entertainment,Health_Medical_Pharma,Society
15110183,33.987499,-118.472,computer_internet,Law_Crime,Recreation
15116696,51.541599,-0.19764,computer_internet,Health_Medical_Pharma,Society
15117107,51.541599,-0.19764,computer_internet,Health_Medical_Pharma,Recreation
15118701,40.808399,-73.946899,arts_entertainment,Health_Medical_Pharma,Arts
15132388,51.534901,-0.12359,computer_internet,Social Issues,Recreation
15134306,51.481701,-0.19111,sports,Sports,Sports
15135001,50.935299,6.97762,religion,Politics,Science
